LECROYWR6050,10702,Histogram,
Segments,1,SegmentSize,200,
Segment,TrigTime,TimeSinceSegment1,
#1,02-Jun-2017,12:16:09,0,
Time,Ampl,
3062.500000,28
3063.500000,49
3064.500000,42
3065.500000,29
3066.500000,33
3067.500000,27
3068.500000,33
3069.500000,51
3070.500000,35
3071.500000,42
3072.500000,36
3073.500000,40
3074.500000,46
3075.500000,43
3076.500000,33
3077.500000,25
3078.500000,52
3079.500000,39
3080.500000,37
3081.500000,37
3082.500000,40
3083.500000,36
3084.500000,35
3085.500000,29
3086.500000,49
3087.500000,33
3088.500000,36
3089.500000,37
3090.500000,32
3091.500000,49
3092.500000,31
3093.500000,42
3094.500000,45
3095.500000,40
3096.500000,42
3097.500000,49
3098.500000,40
3099.500000,45
3100.500000,35
3101.500000,32
3102.500000,40
3103.500000,37
3104.500000,46
3105.500000,45
3106.500000,35
3107.500000,42
3108.500000,48
3109.500000,29
3110.500000,37
3111.500000,40
3112.500000,39
3113.500000,37
3114.500000,42
3115.500000,42
3116.500000,36
3117.500000,47
3118.500000,45
3119.500000,38
3120.500000,42
3121.500000,39
3122.500000,37
3123.500000,34
3124.500000,40
3125.500000,37
3126.500000,45
3127.500000,38
3128.500000,35
3129.500000,38
3130.500000,37
3131.500000,41
3132.500000,46
3133.500000,37
3134.500000,51
3135.500000,36
3136.500000,26
3137.500000,20
3138.500000,38
3139.500000,33
3140.500000,42
3141.500000,45
3142.500000,36
3143.500000,42
3144.500000,36
3145.500000,40
3146.500000,49
3147.500000,32
3148.500000,32
3149.500000,46
3150.500000,31
3151.500000,24
3152.500000,39
3153.500000,30
3154.500000,39
3155.500000,32
3156.500000,46
3157.500000,34
3158.500000,43
3159.500000,34
3160.500000,34
3161.500000,43
3162.500000,31
3163.500000,34
3164.500000,39
3165.500000,30
3166.500000,24
3167.500000,36
3168.500000,34
3169.500000,39
3170.500000,31
3171.500000,36
3172.500000,39
3173.500000,40
3174.500000,29
3175.500000,30
3176.500000,31
3177.500000,35
3178.500000,27
3179.500000,31
3180.500000,32
3181.500000,26
3182.500000,24
3183.500000,33
3184.500000,29
3185.500000,29
3186.500000,27
3187.500000,36
3188.500000,28
3189.500000,30
3190.500000,39
3191.500000,19
3192.500000,26
3193.500000,29
3194.500000,21
3195.500000,23
3196.500000,29
3197.500000,32
3198.500000,27
3199.500000,29
3200.500000,29
3201.500000,24
3202.500000,21
3203.500000,35
3204.500000,35
3205.500000,34
3206.500000,21
3207.500000,26
3208.500000,23
3209.500000,23
3210.500000,33
3211.500000,22
3212.500000,27
3213.500000,22
3214.500000,21
3215.500000,22
3216.500000,20
3217.500000,28
3218.500000,20
3219.500000,22
3220.500000,22
3221.500000,30
3222.500000,27
3223.500000,24
3224.500000,23
3225.500000,28
3226.500000,10
3227.500000,20
3228.500000,16
3229.500000,12
3230.500000,13
3231.500000,17
3232.500000,15
3233.500000,22
3234.500000,18
3235.500000,26
3236.500000,16
3237.500000,15
3238.500000,20
3239.500000,13
3240.500000,16
3241.500000,16
3242.500000,9
3243.500000,12
3244.500000,16
3245.500000,14
3246.500000,18
3247.500000,19
3248.500000,23
3249.500000,13
3250.500000,19
3251.500000,11
3252.500000,13
3253.500000,6
3254.500000,12
3255.500000,15
3256.500000,11
3257.500000,7
3258.500000,16
3259.500000,13
3260.500000,21
3261.500000,15
3262.500000,11
3263.500000,6
3264.500000,13
3265.500000,9
3266.500000,7
3267.500000,14
3268.500000,10
3269.500000,16
3270.500000,4
3271.500000,18
3272.500000,12
3273.500000,14
3274.500000,10
3275.500000,5
3276.500000,10
3277.500000,9
3278.500000,7
3279.500000,19
3280.500000,11
3281.500000,15
3282.500000,10
3283.500000,5
3284.500000,13
3285.500000,8
3286.500000,14
3287.500000,12
3288.500000,8
3289.500000,10
3290.500000,7
3291.500000,10
3292.500000,15
3293.500000,12
3294.500000,4
3295.500000,7
3296.500000,6
3297.500000,11
3298.500000,7
3299.500000,10
3300.500000,10
3301.500000,6
3302.500000,7
3303.500000,4
3304.500000,7
3305.500000,7
3306.500000,6
3307.500000,10
3308.500000,5
3309.500000,13
3310.500000,10
3311.500000,4
3312.500000,9
3313.500000,5
3314.500000,9
3315.500000,7
3316.500000,4
3317.500000,6
3318.500000,11
3319.500000,5
3320.500000,8
3321.500000,7
3322.500000,13
3323.500000,4
3324.500000,6
3325.500000,2
3326.500000,9
3327.500000,4
3328.500000,3
3329.500000,5
3330.500000,8
3331.500000,7
3332.500000,9
3333.500000,6
3334.500000,3
3335.500000,7
3336.500000,4
3337.500000,4
3338.500000,6
3339.500000,7
3340.500000,4
3341.500000,4
3342.500000,7
3343.500000,11
