# File: data/simulation/ref_MST-South-KS-1N_2022_06_28.dat
# Provinance: Konrad Bernlohr's CTA PROD-6 sim_telarray package (retrieved 2022-07-25)
# - URL: https://gitlab.cta-observatory.org/Konrad.Bernloehr/sim_telarray/-/blob/ad8c9560089a092db45cbc07b14cdbf3c9cf22eb/cfg/CTA/ref_MST-South-KS-1N_2022_06_28.dat
# Copyright notice: https://gitlab.cta-observatory.org/Konrad.Bernloehr/sim_telarray/-/blob/ad8c9560089a092db45cbc07b14cdbf3c9cf22eb/Copyright
# License: CC-BY-SA-4.0
#
# Updated measurements received from Markus in an e-mail on the 28th of March, 2022.
# Please see comments in the README file in
#
# https://gitlab.cta-observatory.org/cta-science/simulations/simulation-model/verification/data-from-instrument-teams/mst-structure/mirror-reflectivity/README.md
#
# Wavelength [nm], Reflectivity, Min, Max
263 0.7667 0.6618 0.8037
264 0.7685 0.6647 0.8045
265 0.7702 0.6687 0.8039
266 0.7714 0.6719 0.8044
267 0.7727 0.6758 0.8064
268 0.7743 0.6785 0.8111
269 0.776 0.6818 0.8143
270 0.7784 0.6867 0.8193
271 0.7804 0.6898 0.8226
272 0.7824 0.6945 0.8254
273 0.7845 0.6992 0.8278
274 0.7862 0.7029 0.8302
275 0.7889 0.7077 0.8333
276 0.7921 0.713 0.8367
277 0.7948 0.7169 0.84
278 0.7972 0.7213 0.8428
279 0.8002 0.7273 0.8466
280 0.8034 0.7323 0.8507
281 0.8066 0.7376 0.8551
282 0.8102 0.7436 0.8597
283 0.8128 0.749 0.8625
284 0.8153 0.754 0.8639
285 0.8191 0.7597 0.8667
286 0.8224 0.7646 0.8695
287 0.8253 0.7676 0.8722
288 0.8288 0.7721 0.8756
289 0.8321 0.7771 0.8788
290 0.8357 0.7831 0.8816
291 0.84 0.7889 0.885
292 0.8433 0.794 0.8873
293 0.8466 0.7995 0.8891
294 0.8511 0.8056 0.8925
295 0.8545 0.8106 0.8946
296 0.8576 0.8149 0.8972
297 0.8608 0.8181 0.8992
298 0.8642 0.8216 0.9014
299 0.867 0.825 0.9028
300 0.8696 0.8282 0.9044
301 0.8731 0.8326 0.9068
302 0.8756 0.8372 0.9078
303 0.8777 0.8392 0.9099
304 0.8802 0.8417 0.9115
305 0.8822 0.8442 0.9126
306 0.8844 0.8465 0.9138
307 0.887 0.8504 0.9146
308 0.8894 0.8534 0.9153
309 0.8915 0.8564 0.9174
310 0.8936 0.8588 0.9201
311 0.8952 0.86 0.9213
312 0.8962 0.862 0.9221
313 0.8973 0.8643 0.9228
314 0.8985 0.8663 0.923
315 0.9 0.8685 0.9233
316 0.9015 0.87 0.9244
317 0.9028 0.8711 0.9242
318 0.9037 0.8726 0.9246
319 0.9047 0.8742 0.9259
320 0.9063 0.8769 0.9269
321 0.9079 0.8788 0.9271
322 0.9092 0.8799 0.9279
323 0.9112 0.881 0.9282
324 0.9128 0.8823 0.9293
325 0.914 0.8837 0.9307
326 0.9158 0.8862 0.9319
327 0.9168 0.888 0.9322
328 0.918 0.8899 0.9325
329 0.9199 0.8926 0.9344
330 0.9212 0.8945 0.9359
331 0.9226 0.8959 0.937
332 0.9239 0.8978 0.9385
333 0.9248 0.8989 0.9387
334 0.9256 0.9002 0.9388
335 0.9268 0.902 0.9396
336 0.9275 0.9021 0.9393
337 0.9285 0.903 0.9409
338 0.9298 0.9046 0.9416
339 0.9306 0.9056 0.9413
340 0.9318 0.9083 0.9424
341 0.933 0.9104 0.9438
342 0.9338 0.9114 0.9442
343 0.9349 0.9128 0.9451
344 0.9355 0.9136 0.9455
345 0.9357 0.9139 0.9457
346 0.9356 0.9144 0.9458
347 0.9356 0.9149 0.945
348 0.9356 0.9152 0.9442
349 0.9359 0.9158 0.9443
350 0.9367 0.9156 0.945
351 0.937 0.9166 0.9456
352 0.9375 0.9169 0.9462
353 0.9385 0.917 0.9469
354 0.9392 0.9184 0.947
355 0.9401 0.9194 0.9479
356 0.9409 0.9206 0.9493
357 0.9414 0.9227 0.9495
358 0.9419 0.9236 0.9498
359 0.9426 0.924 0.9501
360 0.9428 0.9246 0.9506
361 0.9432 0.9252 0.9506
362 0.9432 0.9256 0.9503
363 0.943 0.9261 0.9505
364 0.9425 0.9256 0.9498
365 0.9419 0.9244 0.9496
366 0.9413 0.9242 0.9492
367 0.9404 0.9227 0.9482
368 0.9401 0.9227 0.9471
369 0.9403 0.9234 0.947
370 0.9407 0.9236 0.9472
371 0.9415 0.9246 0.9475
372 0.9423 0.9256 0.9476
373 0.9427 0.9266 0.948
374 0.9432 0.9268 0.9481
375 0.9438 0.9281 0.9487
376 0.9443 0.9284 0.9494
377 0.9448 0.9288 0.9502
378 0.9452 0.9296 0.9513
379 0.9458 0.9302 0.9529
380 0.9461 0.931 0.9525
381 0.9463 0.9317 0.9523
382 0.9467 0.9326 0.9528
383 0.9467 0.9329 0.9523
384 0.9468 0.9331 0.9525
385 0.9467 0.9329 0.9531
386 0.9468 0.9327 0.9529
387 0.9471 0.9333 0.9527
388 0.9473 0.9342 0.953
389 0.9474 0.935 0.9529
390 0.9476 0.9351 0.9534
391 0.9479 0.9356 0.954
392 0.9479 0.935 0.9539
393 0.9484 0.9351 0.9542
394 0.9486 0.936 0.9538
395 0.9484 0.9356 0.9539
396 0.9483 0.936 0.954
397 0.9481 0.9357 0.9539
398 0.9482 0.9355 0.9537
399 0.9486 0.9362 0.9538
400 0.9488 0.9366 0.9536
401 0.9492 0.9373 0.9541
402 0.9495 0.9377 0.9553
403 0.9498 0.938 0.9557
404 0.9501 0.9381 0.9566
405 0.9503 0.9389 0.9566
406 0.9504 0.939 0.9565
407 0.9505 0.9388 0.9569
408 0.9506 0.9384 0.9571
409 0.9505 0.9378 0.9572
410 0.9508 0.9387 0.9574
411 0.9508 0.9393 0.9572
412 0.9508 0.9399 0.9566
413 0.9507 0.9401 0.9564
414 0.9505 0.9393 0.9562
415 0.9505 0.9395 0.9561
416 0.9507 0.9392 0.9564
417 0.9507 0.9391 0.9564
418 0.9506 0.9391 0.956
419 0.9504 0.9386 0.9559
420 0.9503 0.9389 0.9559
421 0.95 0.9383 0.9557
422 0.9498 0.9384 0.9557
423 0.9495 0.9388 0.9551
424 0.9492 0.9384 0.9547
425 0.9489 0.9386 0.9544
426 0.9486 0.9385 0.954
427 0.9482 0.9379 0.9541
428 0.9478 0.9383 0.954
429 0.9476 0.9385 0.9537
430 0.9475 0.9382 0.9537
431 0.9477 0.9385 0.9539
432 0.9479 0.9383 0.9537
433 0.9481 0.938 0.9541
434 0.9483 0.938 0.9542
435 0.9486 0.9386 0.9544
436 0.949 0.9396 0.9551
437 0.9493 0.9409 0.9559
438 0.9495 0.9414 0.957
439 0.9496 0.9415 0.9568
440 0.9496 0.9409 0.9566
441 0.9494 0.9403 0.9561
442 0.9492 0.9402 0.9553
443 0.9491 0.9398 0.9556
444 0.9488 0.9397 0.9557
445 0.9485 0.9395 0.9549
446 0.9481 0.9393 0.954
447 0.9477 0.9389 0.9532
448 0.9475 0.9388 0.9529
449 0.9473 0.9385 0.9532
450 0.9471 0.9386 0.9532
451 0.9471 0.939 0.9535
452 0.947 0.9389 0.9532
453 0.9467 0.9385 0.9525
454 0.9465 0.9379 0.952
455 0.9461 0.9376 0.9514
456 0.9457 0.9374 0.9517
457 0.9455 0.9373 0.9516
458 0.9453 0.9377 0.9512
459 0.9452 0.9374 0.9511
460 0.9452 0.937 0.9512
461 0.9451 0.9365 0.9511
462 0.9451 0.9364 0.9509
463 0.9448 0.9362 0.9504
464 0.9443 0.9363 0.9501
465 0.9438 0.9365 0.9496
466 0.9435 0.9358 0.9493
467 0.9432 0.9356 0.9488
468 0.943 0.9352 0.9487
469 0.9427 0.9347 0.9488
470 0.9423 0.934 0.9489
470 0.9424 0.9342 0.9487
471 0.942 0.9337 0.9491
472 0.9419 0.9338 0.9491
473 0.9417 0.9338 0.9488
474 0.9415 0.9333 0.9482
475 0.9414 0.9333 0.9479
476 0.9412 0.9331 0.9481
477 0.941 0.9332 0.9483
478 0.941 0.9333 0.9479
479 0.941 0.9333 0.9475
480 0.9408 0.9327 0.9465
481 0.9406 0.9321 0.9458
482 0.9398 0.9312 0.9451
483 0.9388 0.93 0.9444
484 0.9387 0.9296 0.9443
485 0.9384 0.9293 0.9443
486 0.9383 0.9292 0.9445
487 0.9383 0.929 0.9445
488 0.9379 0.9285 0.9441
489 0.9376 0.9282 0.9436
490 0.9373 0.9275 0.9432
491 0.937 0.9269 0.9429
492 0.9369 0.9267 0.9431
493 0.9365 0.9264 0.9432
494 0.9363 0.9262 0.9432
495 0.936 0.9256 0.9432
496 0.9352 0.9247 0.9422
497 0.9347 0.9245 0.9417
498 0.9344 0.9244 0.9411
499 0.9341 0.9243 0.9408
500 0.9336 0.9242 0.9402
501 0.9329 0.9233 0.9398
502 0.9323 0.9226 0.9395
503 0.9319 0.922 0.9389
504 0.9312 0.9213 0.9384
505 0.9307 0.9204 0.9378
506 0.9302 0.9197 0.9374
507 0.9297 0.9188 0.9377
508 0.9293 0.9178 0.9375
509 0.929 0.9176 0.9367
510 0.9287 0.9169 0.9358
511 0.9281 0.9163 0.9346
512 0.9276 0.9156 0.9343
513 0.927 0.9142 0.9338
514 0.9264 0.9142 0.9331
515 0.926 0.9136 0.9327
516 0.9258 0.9133 0.9324
517 0.9255 0.9131 0.9323
518 0.9252 0.9126 0.9322
519 0.9248 0.9117 0.9318
520 0.9243 0.9113 0.9313
521 0.9237 0.9106 0.9312
522 0.9232 0.9097 0.9303
523 0.9228 0.9096 0.93
524 0.9224 0.909 0.9295
525 0.922 0.9084 0.9293
526 0.9214 0.908 0.9286
527 0.9206 0.9071 0.928
528 0.9199 0.9063 0.9275
529 0.9197 0.9061 0.9273
530 0.9197 0.906 0.9275
531 0.9197 0.9058 0.9273
532 0.9194 0.9052 0.927
533 0.9189 0.9046 0.9269
534 0.9186 0.9042 0.9268
535 0.9183 0.9037 0.9265
536 0.9181 0.9036 0.9265
537 0.9179 0.9032 0.9259
538 0.9176 0.9023 0.9259
539 0.917 0.9017 0.9255
540 0.9158 0.9003 0.9244
541 0.915 0.8993 0.9237
542 0.9142 0.8987 0.9233
543 0.9137 0.8979 0.9228
544 0.9133 0.8972 0.9224
545 0.9126 0.8969 0.9216
546 0.9114 0.8963 0.9206
547 0.9104 0.8952 0.92
548 0.9098 0.8947 0.9195
549 0.9091 0.8935 0.9187
550 0.9085 0.8927 0.9178
551 0.9077 0.8922 0.9166
552 0.9072 0.8917 0.9158
553 0.907 0.8915 0.9157
554 0.9066 0.8908 0.9158
555 0.9063 0.89 0.9159
556 0.9058 0.8894 0.9156
557 0.9054 0.8889 0.9148
558 0.905 0.8886 0.9144
559 0.9046 0.888 0.9139
560 0.9042 0.8872 0.9137
561 0.9039 0.8867 0.914
562 0.9034 0.8864 0.9137
563 0.9028 0.8854 0.913
564 0.9025 0.8849 0.9123
565 0.902 0.8839 0.9117
566 0.9016 0.8829 0.9113
567 0.9011 0.8826 0.9105
568 0.9004 0.8823 0.9099
569 0.8997 0.8818 0.9092
570 0.8989 0.8811 0.9088
571 0.8982 0.8803 0.9084
572 0.8976 0.879 0.9082
573 0.8969 0.8779 0.9076
574 0.8963 0.877 0.9072
575 0.8953 0.8757 0.9066
576 0.8942 0.8745 0.9051
577 0.8934 0.8735 0.9039
578 0.8924 0.8725 0.9034
579 0.8917 0.8715 0.902
580 0.8911 0.8711 0.9015
581 0.8903 0.8707 0.9007
582 0.8894 0.8698 0.8997
583 0.8887 0.8691 0.8992
584 0.8878 0.8681 0.8981
585 0.887 0.8668 0.8971
586 0.886 0.8663 0.8966
587 0.8853 0.8649 0.8954
588 0.8846 0.8639 0.8946
589 0.8841 0.8627 0.8945
590 0.8838 0.8621 0.895
591 0.8835 0.8616 0.895
592 0.8832 0.8615 0.8948
593 0.8828 0.8608 0.8948
594 0.8821 0.8598 0.8946
595 0.8815 0.8593 0.8938
596 0.881 0.8586 0.8933
597 0.8807 0.8586 0.8926
598 0.8801 0.8582 0.8919
599 0.8793 0.857 0.891
600 0.8782 0.8558 0.8899
601 0.8769 0.8545 0.8889
602 0.876 0.8537 0.8881
603 0.8749 0.8531 0.8876
604 0.8739 0.852 0.8868
605 0.8732 0.8509 0.8862
606 0.8722 0.8494 0.8855
607 0.8711 0.8475 0.8841
608 0.87 0.8463 0.8821
609 0.869 0.8449 0.8813
610 0.8682 0.8438 0.8805
611 0.8675 0.8428 0.8806
612 0.8666 0.8423 0.8795
613 0.8658 0.8418 0.8788
614 0.8651 0.8415 0.8781
615 0.8647 0.8403 0.8772
616 0.8641 0.8389 0.8772
617 0.8634 0.8377 0.8765
618 0.8627 0.8367 0.8761
619 0.8617 0.836 0.8758
620 0.8609 0.8354 0.8754
621 0.8601 0.8354 0.8741
622 0.8594 0.8353 0.8725
623 0.8584 0.8343 0.8714
624 0.8575 0.8324 0.8703
625 0.8565 0.8304 0.8692
626 0.8556 0.8296 0.8682
627 0.8549 0.829 0.8674
628 0.8539 0.8288 0.8664
629 0.8531 0.8281 0.8658
630 0.8521 0.8275 0.8655
631 0.851 0.8265 0.8648
632 0.8497 0.8248 0.8637
633 0.8483 0.8226 0.8627
634 0.8469 0.8203 0.8613
635 0.846 0.8184 0.8606
636 0.8453 0.817 0.8598
637 0.8445 0.8159 0.8581
638 0.8436 0.8154 0.8574
639 0.8428 0.8152 0.857
640 0.842 0.8151 0.8553
641 0.8412 0.8143 0.8546
642 0.8402 0.8123 0.8543
643 0.8392 0.8112 0.8542
644 0.8382 0.8096 0.8536
645 0.8371 0.8088 0.8523
646 0.8362 0.8088 0.8511
647 0.8351 0.8071 0.8496
648 0.8343 0.8062 0.8488
649 0.8335 0.8057 0.8473
650 0.8326 0.8044 0.8461
651 0.8317 0.8035 0.8461
652 0.8309 0.8019 0.8454
653 0.8299 0.8006 0.8447
654 0.8289 0.7998 0.8427
655 0.8275 0.7987 0.8414
656 0.8262 0.7975 0.8398
657 0.8252 0.7965 0.8401
658 0.8244 0.7967 0.8387
659 0.8234 0.796 0.8385
660 0.8225 0.7955 0.8369
661 0.8214 0.794 0.8357
662 0.8205 0.792 0.8357
663 0.8198 0.7908 0.8352
664 0.8186 0.789 0.8331
665 0.8173 0.7876 0.8313
666 0.8162 0.7871 0.8299
667 0.8151 0.7868 0.8284
668 0.8138 0.7862 0.8285
669 0.8129 0.7855 0.8287
670 0.8118 0.7851 0.8278
671 0.8108 0.7839 0.8259
672 0.8103 0.7827 0.8246
673 0.8093 0.7813 0.8234
674 0.8079 0.7789 0.8217
675 0.8063 0.7784 0.8199
676 0.805 0.7773 0.8188
677 0.804 0.776 0.8184
678 0.8029 0.7747 0.8174
679 0.8022 0.7736 0.8175
680 0.801 0.7731 0.8168
681 0.8001 0.7728 0.8152
682 0.7995 0.7727 0.814
683 0.7984 0.7711 0.812
684 0.7975 0.7689 0.8104
685 0.7964 0.7671 0.8106
686 0.7953 0.7664 0.8099
687 0.7943 0.7673 0.8095
688 0.7937 0.7678 0.8084
689 0.792676 0 0
690 0.791752 0 0
691 0.790705 0 0
692 0.789517 0 0
693 0.788553 0 0
694 0.787511 0 0
695 0.786623 0 0
696 0.785452 0 0
697 0.784508 0 0
698 0.783539 0 0
699 0.782558 0 0
700 0.781399 0 0
830 0.706949 0 0
900 0.746224 0 0
999 0.854231 0 0
