# File: data/simulation/spe_nectarcam_lmp_run1512_with_toy_ap_model.dat
# Provinance: Generated 2022-09-06 by S. Fegan from NectarCAM run 1512 assuming
#   LMP model, rescaling gain of fitted model for each channel to 40,000 and
#   taking median across all channels in camera. Toy afterpulsing model, based
#   on shape of incomplete Gamma function, added to match curves from LST,
#   with P(>4PE) = 0.0195%
# License: CC-BY-SA-4.0
#
# Author's note : CTA/Calib/SPE/TwoComponentLM/LMP median SPE with afterpulsing.ipynb
#
# Amplitude, q [PE] ; PDF dP/dq [1/PE]
0.000000000000000000e+00 3.113521407673775551e-03
8.001913005687977254e-04 1.927386734515476596e-02
1.600382601137595451e-03 3.307061298235710461e-02
2.400573901706393176e-03 4.516760279127342292e-02
3.200765202275190902e-03 5.703057017952720131e-02
4.000956502843988627e-03 6.775559058470434493e-02
4.801147803412786352e-03 7.774494607965404258e-02
5.601339103981584078e-03 8.701167392002610856e-02
6.401530404550381803e-03 9.586695815855839076e-02
7.201721705119179529e-03 1.045825545606028778e-01
8.001913005687977254e-03 1.133278531460905625e-01
8.802104306256774979e-03 1.220260226432705597e-01
9.602295606825572705e-03 1.306023515392540912e-01
1.040248690739437043e-02 1.392138994099884342e-01
1.120267820796316816e-02 1.474435030798255386e-01
1.200286950853196588e-02 1.555164114350521820e-01
1.280306080910076361e-02 1.634422117368825034e-01
1.360325210966956133e-02 1.710901095534937133e-01
1.440344341023835906e-02 1.784360344467771087e-01
1.520363471080715678e-02 1.857292034269590053e-01
1.600382601137595451e-02 1.926579285547446729e-01
1.680401731194475223e-02 1.994230273002723097e-01
1.760420861251354996e-02 2.059130135305560494e-01
1.840439991308234768e-02 2.123898426526607541e-01
1.920459121365114541e-02 2.184372653226317740e-01
2.000478251421994313e-02 2.247386821075744445e-01
2.080497381478874086e-02 2.307911991199988189e-01
2.160516511535753859e-02 2.364804308177483327e-01
2.240535641592633631e-02 2.422997304482700787e-01
2.320554771649513404e-02 2.480075182927285460e-01
2.400573901706393176e-02 2.535227136500097234e-01
2.480593031763272949e-02 2.591668807956296616e-01
2.560612161820152721e-02 2.644530306342458559e-01
2.640631291877032494e-02 2.698232278826159236e-01
2.720650421933912266e-02 2.751401511939586264e-01
2.800669551990792039e-02 2.803203302431738764e-01
2.880688682047671811e-02 2.855668273055532169e-01
2.960707812104551584e-02 2.907752011473357934e-01
3.040726942161431356e-02 2.958790264189030128e-01
3.120746072218311129e-02 3.009705533929646903e-01
3.200765202275190902e-02 3.056651447733014781e-01
3.280784332332070674e-02 3.108579726006447941e-01
3.360803462388950447e-02 3.156725110865360451e-01
3.440822592445830219e-02 3.204205948453960895e-01
3.520841722502709992e-02 3.252763592164145123e-01
3.600860852559589764e-02 3.302297398930548189e-01
3.680879982616469537e-02 3.342326724681889960e-01
3.760899112673349309e-02 3.386816887359239137e-01
3.840918242730229082e-02 3.430056476775581453e-01
