# File: data/simulation/ref_AlSiO2HfO2.dat
# Provinance: Konrad Bernlohr's CTA PROD-3 sim_telarray package (retrieved 2016-11-08)
# - URL: https://www.mpi-hd.mpg.de/hfm/CTA/MC/Software/corsika_simtelarray_2016-06-30.tar.gz
#   -> sim_telarray_config.tar.gz
#   -> sim_telarray/cfg/common/ref_AlSiO2HfO2.dat
# Copyright notice: data/copyright/bernlohr_simtelarray_copyright.txt
# License: CC-BY-SA-4.0

566	0.908953
567	0.908423
568	0.9078
569	0.907182
570	0.906347
571	0.905855
572	0.905271
573	0.90479
574	0.903985
575	0.903404
576	0.902859
577	0.902202
578	0.901568
579	0.900997
580	0.900207
581	0.899692
582	0.898919
583	0.898416
584	0.897506
585	0.897044
586	0.896286
587	0.895636
588	0.895098
589	0.894434
590	0.893551
591	0.892914
592	0.892306
593	0.891683
594	0.890614
595	0.890194
596	0.889586
597	0.888799
598	0.888095
599	0.887414
600	0.886699
601	0.885975
602	0.885225
603	0.884516
604	0.883683
605	0.882866
606	0.882454
607	0.881671
608	0.880694
609	0.880076
610	0.879199
611	0.87839
612	0.877685
613	0.876924
614	0.876109
615	0.875367
616	0.874551
617	0.873701
618	0.873003
619	0.872139
620	0.871322
621	0.870696
622	0.869956
623	0.869064
624	0.868303
625	0.86735
626	0.866664
627	0.865817
628	0.86497
629	0.864068
630	0.863103
631	0.862304
632	0.861396
633	0.860555
634	0.859664
635	0.85895
636	0.858032
637	0.857118
638	0.856266
639	0.855351
640	0.854707
641	0.853795
642	0.852915
643	0.851864
644	0.851078
645	0.850127
646	0.849277
647	0.848377
648	0.847402
649	0.846489
650	0.845569
651	0.84473
652	0.843753
653	0.8428
654	0.841831
655	0.840785
656	0.83998
657	0.838938
658	0.838103
659	0.837077
660	0.836148
661	0.835174
662	0.834243
663	0.833303
664	0.832402
665	0.831359
666	0.830418
667	0.829452
668	0.828512
669	0.827568
670	0.826416
671	0.825587
672	0.824579
673	0.823529
674	0.822673
675	0.821493
676	0.820593
677	0.819555
678	0.818547
679	0.817648
680	0.816583
681	0.815585
682	0.814551
683	0.813635
684	0.812429
685	0.811472
686	0.810626
687	0.8094
688	0.808352
689	0.807309
690	0.806368
691	0.805302
692	0.804092
693	0.80311
694	0.802049
695	0.801144
696	0.799952
697	0.79899
698	0.798003
699	0.797004
700	0.795824
830     0.72      # Extrapolation
900     0.76      # Extrapolation
999     0.87      # Extrapolation
